date,open,high,low,close,volume,amount
2019-01-02,44.3200,44.3200,43.0400,44.0000,896056,39016718.0000
2019-01-03,43.5300,43.9000,43.2500,43.4200,791605,34492974.0000
2019-01-04,43.1000,44.7700,42.5400,44.3500,891568,39043033.0000
2019-01-07,44.7000,46.8000,44.1100,46.6000,1444356,66229857.0000
2019-01-08,46.6000,46.8300,45.9000,46.6400,628488,29143943.0000
2019-01-09,46.6400,48.8300,46.3000,47.0500,1444853,68623312.0000
2019-01-10,46.9800,47.4400,46.6400,46.8000,495399,23275947.0000
2019-01-11,46.8000,47.0000,45.6600,46.5500,735473,33930736.0000
2019-01-14,46.8000,46.8000,45.0200,45.5000,977976,44772838.0000
2019-01-15,45.6500,46.3400,44.4800,46.1700,1558726,70729550.0000
2019-01-16,46.0000,46.6600,45.4100,46.1200,621683,28607266.0000
2019-01-17,45.8900,47.5000,45.6600,46.4500,936303,43549710.0000
2019-01-18,46.4000,47.6800,46.4000,46.8100,1031320,48610702.0000
2019-01-21,46.7600,48.6000,46.2100,46.3000,1804540,85092110.0000
2019-01-22,46.1100,46.4700,44.8000,45.0000,1777887,80491805.0000
2019-01-23,44.8500,46.1600,44.8500,45.9500,940596,42847221.0000
2019-01-24,45.9500,46.4300,45.0400,45.9300,966232,44180204.0000
2019-01-25,45.5000,45.8900,45.2100,45.5300,884800,40259786.0000
2019-01-28,45.5800,45.7900,43.7000,44.6200,1746737,77930639.0000
2019-01-29,44.4900,44.5800,43.0800,44.1300,1655589,72683714.0000
2019-01-30,43.5000,44.5200,43.5000,44.2000,1016511,44889129.0000
2019-01-31,44.2000,44.7700,43.3100,43.8000,999819,44132281.0000
2019-02-01,44.0000,44.7000,43.3800,44.5900,1107557,48963034.0000
2019-02-11,44.5800,46.6000,44.0200,46.4500,1937396,87284173.0000
2019-02-12,46.4000,47.4000,45.8800,46.6600,1492806,69322936.0000
2019-02-13,46.6600,47.3800,46.0200,47.0300,1555628,72950362.0000
2019-02-14,47.0100,47.6800,46.6100,47.2000,1040480,49019807.0000
2019-02-15,47.4000,47.4000,46.1500,46.2200,964600,44968375.0000
2019-02-18,46.4900,48.4700,46.1000,48.3500,2034517,96618891.0000
2019-02-19,48.3400,48.5600,47.3500,47.8600,1327926,63505971.0000
2019-02-20,47.8600,48.0400,46.4400,47.2100,1373194,64518716.0000
2019-02-21,47.1800,47.7300,46.2200,46.7500,1470039,69144774.0000
2019-02-22,46.6700,47.1900,46.0700,47.0500,1587438,73822047.0000
2019-02-25,48.0600,48.2800,46.4500,47.9000,3453935,163739342.0000
2019-02-26,47.8000,51.1900,46.8000,49.9500,3636001,178777109.0000
2019-02-27,49.8000,50.6000,48.5600,49.2600,1792323,88516684.0000
2019-02-28,49.1200,50.9000,49.1200,50.6000,2069618,104121039.0000
2019-03-01,51.0000,51.6000,49.7000,51.2600,1511289,76334179.0000
2019-03-04,51.0000,53.6500,50.5100,52.2500,2376293,125191421.0000
2019-03-05,51.4000,52.4000,51.0000,52.0300,1630078,83883647.0000
2019-03-06,51.5000,51.9900,50.3800,51.3600,1642212,84128347.0000
