date,open,high,low,close,volume,amount
2025-05-07,5.62,5.7,5.51,5.56,1062914,241298574.4
2025-05-08,5.53,5.68,5.51,5.62,1234748,283324001.32
2025-05-09,5.64,5.64,5.47,5.47,964404,216009508.0
2025-05-12,5.49,5.51,5.43,5.47,611314,135407398.0
2025-05-13,5.49,5.58,5.45,5.47,591495,131982176.0
2025-05-14,5.45,5.51,5.39,5.49,716125,158129928.21
2025-05-15,5.47,5.51,5.41,5.41,537195,118299611.0
2025-05-16,5.39,5.41,5.35,5.41,556739,121000602.0
2025-05-19,5.39,5.51,5.39,5.47,702222,155598367.2
2025-05-20,5.49,5.58,5.47,5.53,779461,175255855.24
2025-05-21,5.51,5.53,5.43,5.45,588545,130331440.0
2025-05-22,5.45,5.51,5.39,5.39,663329,146163200.0
2025-05-23,5.37,5.39,5.29,5.29,654669,140503194.0
2025-05-26,5.27,5.29,5.23,5.27,429454,90928026.0
2025-05-27,5.27,5.33,5.25,5.31,521135,111183648.28
2025-05-28,5.31,5.37,5.29,5.33,522074,112536013.0
2025-05-29,5.31,5.43,5.27,5.37,814216,176783801.04
2025-05-30,5.35,5.37,5.23,5.25,845881,179542540.1
2025-06-03,5.21,5.23,5.13,5.15,855263,177171145.18
2025-06-04,5.13,5.19,5.13,5.19,696820,143889086.0
2025-06-05,5.19,5.21,5.13,5.15,616329,127148494.48
2025-06-06,5.17,5.29,5.15,5.17,891278,186728130.4
2025-06-09,5.17,5.23,5.13,5.21,802940,167157912.42
2025-06-10,5.23,5.25,5.07,5.13,854559,176704988.6
2025-06-11,5.13,5.21,5.11,5.15,566974,117638797.8
2025-06-12,5.15,5.19,5.13,5.15,574381,118526151.65
2025-06-13,5.13,5.15,5.07,5.07,732850,148876528.0
2025-06-16,5.03,5.07,4.99,5.03,822533,164503537.0
2025-06-17,5.03,5.05,4.95,4.97,878318,174231846.2
2025-06-18,4.95,4.97,4.89,4.93,905048,176543707.4
2025-06-19,4.91,4.95,4.81,4.83,841153,161240975.0
2025-06-20,4.81,4.85,4.73,4.77,1089325,204914922.72
2025-06-23,4.71,4.81,4.69,4.79,896998,167172976.0
2025-06-24,4.79,4.93,4.79,4.91,1131248,217888307.6
2025-06-25,4.95,4.99,4.85,4.95,1416915,275905667.0
2025-06-26,4.93,5.01,4.93,4.93,1153222,227200559.82
2025-06-27,4.95,5.03,4.91,4.97,1213815,239840415.0
2025-06-30,4.95,4.97,4.89,4.95,814672,158918867.74
2025-07-01,4.95,4.97,4.89,4.93,648512,126242539.0
2025-07-02,4.95,4.97,4.91,4.95,627363,122579207.0
2025-07-03,4.95,5.03,4.93,4.95,803106,158518272.79
2025-07-04,4.97,4.97,4.89,4.89,692732,134970530.88
2025-07-07,4.91,4.95,4.87,4.89,596327,115752966.0
2025-07-08,4.91,5.03,4.89,5.03,1355974,267563941.67
2025-07-09,5.01,5.07,4.99,5.03,948585,189416345.0
2025-07-10,5.03,5.13,5.01,5.13,1160350,235883683.4
