date,open,high,low,close,volume,amount
2025-05-06,192.32,195.13,191.96,194.78,483461,219676514.82
2025-05-07,196.19,197.59,194.43,195.13,348408,159423920.27
2025-05-08,195.13,195.83,193.72,194.43,395655,180480511.79
2025-05-09,194.43,194.78,192.67,193.72,288366,130607843.07
2025-05-12,194.43,195.48,193.37,195.48,316317,144132271.2
2025-05-13,196.89,196.89,194.78,195.13,277225,126963582.49
2025-05-14,195.13,197.59,194.78,197.24,340720,156777950.84
2025-05-15,196.89,197.24,194.78,195.48,270494,124165174.71
2025-05-16,195.13,196.89,194.43,194.43,274636,125628218.7
2025-05-19,194.78,195.13,193.02,194.08,267840,121488450.08
2025-05-20,194.08,194.78,193.02,193.72,281393,127453668.84
2025-05-21,194.43,195.83,193.37,195.48,343238,156527059.98
2025-05-22,194.78,195.13,192.67,192.67,316577,143161071.0
2025-05-23,192.67,193.72,191.26,191.61,270698,121749593.02
2025-05-26,191.61,193.02,190.91,191.61,247369,110879869.59
2025-05-27,191.61,191.96,189.15,189.85,345173,152683369.73
2025-05-28,189.85,191.26,189.5,190.91,251297,111561646.89
2025-05-29,190.56,191.96,189.85,191.61,227694,101646000.2
2025-05-30,191.61,191.61,190.2,190.91,210023,93329060.34
2025-06-03,191.26,192.32,190.91,191.61,261739,116944074.92
2025-06-04,191.61,194.78,191.61,194.43,375676,170226802.64
2025-06-05,194.43,195.13,192.67,193.37,319194,144775924.77
2025-06-06,193.72,196.19,193.72,195.83,422067,193139523.19
2025-06-09,195.83,195.83,194.08,195.48,329033,150454209.12
2025-06-10,195.83,196.54,194.08,195.13,329753,150958107.71
2025-06-11,194.78,197.95,194.78,196.89,460010,212613327.87
2025-06-12,197.24,197.95,195.83,197.59,327619,151310070.17
2025-06-13,197.59,198.3,195.48,197.24,445226,205918211.46
2025-06-16,196.54,196.89,194.78,195.13,370505,169864462.03
2025-06-17,195.13,196.19,194.78,195.83,252498,115607460.16
2025-06-18,195.83,195.83,193.37,194.08,258306,117462305.69
2025-06-19,193.72,194.43,190.56,191.26,331937,148570298.55
2025-06-20,190.91,191.96,190.2,190.2,230945,102765994.87
2025-06-23,190.2,191.26,189.5,190.56,290474,129039883.67
2025-06-24,191.26,193.72,190.91,193.37,319306,143947264.64
2025-06-25,193.72,195.13,193.02,194.78,356657,161895522.48
2025-06-26,195.73,196.79,194.67,195.38,341235,153696640.0
2025-06-27,196.43,201.36,196.08,199.25,660346,304213678.3
2025-06-30,199.95,200.3,197.84,198.54,383027,175683368.97
2025-07-01,198.9,200.3,197.14,200.3,386988,177269128.15
2025-07-02,199.6,203.82,199.6,202.77,599583,280415923.37
2025-07-03,203.12,203.47,201.36,203.12,404010,189653807.62
2025-07-04,202.42,202.42,200.3,201.01,388747,180995736.93
2025-07-07,200.66,201.01,199.6,201.01,241684,112074889.39
2025-07-08,201.01,202.77,200.66,202.77,332640,155603177.13
2025-07-09,204.53,204.53,200.3,200.66,397439,185562213.76
2025-07-10,201.01,203.47,200.66,203.12,367271,172107485.86
2025-07-11,203.47,208.05,203.12,206.29,728657,349285150.75
2025-07-14,206.99,209.1,206.29,206.64,545585,263749108.75
2025-07-15,206.64,208.05,203.82,205.23,451380,215757717.31
2025-07-16,205.23,205.93,202.06,203.12,399670,188790509.63
2025-07-17,203.12,203.47,201.71,202.77,361004,169363607.93
2025-07-18,203.47,207.69,203.12,205.93,562549,269298286.72
2025-07-21,208.05,210.51,207.34,210.16,636678,310961130.82
2025-07-22,210.16,213.32,209.1,213.32,775985,383811461.67
2025-07-23,213.68,214.73,211.56,212.27,578108,288187513.56
2025-07-24,211.56,216.14,211.56,216.14,841673,423313431.16
2025-07-25,215.79,215.79,212.62,212.97,596648,299176818.69
2025-07-28,211.92,212.62,209.45,211.56,496052,244910063.6
2025-07-29,210.51,211.92,208.75,210.51,395613,194126262.55
2025-07-30,210.51,211.21,207.69,209.1,439370,214993110.93
2025-07-31,207.69,207.69,203.12,203.47,639058,304672587.14
2025-08-01,204.17,205.23,203.12,203.82,368795,174628070.94
2025-08-04,203.47,205.23,202.77,205.23,353544,167209744.73
2025-08-05,205.23,206.64,204.17,206.29,412098,197352964.99
2025-08-06,206.29,210.86,205.93,208.75,542961,264035265.3
2025-08-07,209.45,210.16,206.64,209.45,436069,212009586.39
2025-08-08,209.45,211.92,208.75,210.51,442450,217749345.42
2025-08-11,210.86,211.56,209.45,210.86,424436,208812021.81
2025-08-12,210.51,211.21,209.1,210.51,351566,172558953.04
2025-08-13,210.51,214.73,210.51,214.38,653716,326311098.5
2025-08-14,214.38,215.08,210.51,211.21,588521,293348780.96
2025-08-15,210.51,216.14,210.16,215.08,776431,390385608.4
2025-08-18,216.14,216.49,212.62,213.68,804651,403365746.33
2025-08-19,213.32,214.38,212.27,213.68,471274,235332590.14
2025-08-20,212.97,217.9,212.27,215.79,745103,377081412.12
2025-08-21,215.79,217.55,213.68,214.73,503380,254370515.42
