date,open,high,low,close,volume,amount
2025-05-07,51.75,53.51,51.16,51.55,444466,111970295.0
2025-05-08,51.36,51.94,50.77,51.55,258545,64603002.0
2025-05-09,51.55,51.75,50.58,50.77,216785,53518856.0
2025-05-12,51.36,51.36,50.58,50.77,193221,47494776.0
2025-05-13,51.16,51.36,50.77,50.97,224261,55482944.0
2025-05-14,50.77,51.36,50.38,51.16,220956,54476439.0
2025-05-15,51.16,51.16,50.38,50.58,180567,44273954.0
2025-05-16,50.58,50.77,49.8,49.99,191830,46557313.0
2025-05-19,49.8,51.55,49.6,50.97,307718,75799701.0
2025-05-20,51.55,51.55,50.58,50.97,206610,50999420.0
2025-05-21,50.97,50.97,50.19,50.58,179680,44015341.0
2025-05-22,50.58,50.58,49.21,49.21,271195,65252670.0
2025-05-23,49.21,49.41,48.43,48.43,189059,44739099.0
2025-05-26,48.62,49.01,48.23,48.82,122384,28785903.0
2025-05-27,48.82,49.41,48.43,49.21,125127,29562876.0
2025-05-28,49.01,49.41,48.62,48.62,109066,25730558.0
2025-05-29,48.82,49.8,48.43,49.21,185960,44290657.0
2025-05-30,49.21,49.41,48.62,49.01,125591,29759973.0
2025-06-03,48.82,49.99,48.62,49.6,225778,54070387.0
2025-06-04,49.6,49.99,49.21,49.8,148948,35743370.0
2025-06-05,49.99,49.99,49.01,49.6,165961,39668663.0
2025-06-06,49.41,52.72,49.21,50.77,580223,143330158.0
2025-06-09,50.77,50.97,49.41,50.38,349117,85037133.0
2025-06-10,50.58,50.77,49.01,49.6,276484,66897076.0
2025-06-11,49.8,50.58,49.6,49.99,172592,41808505.0
2025-06-12,49.99,50.38,49.6,49.8,141648,34232597.0
2025-06-13,49.6,49.8,49.01,49.21,151412,36125436.0
2025-06-16,49.21,49.99,49.01,49.6,176588,42387766.0
2025-06-17,49.6,49.8,49.41,49.8,112701,27029418.0
2025-06-18,49.6,49.6,48.82,49.01,122395,29056388.0
2025-06-19,49.01,49.01,48.23,48.23,162665,38124818.0
2025-06-20,48.23,48.62,47.84,48.04,94398,21943847.0
2025-06-23,47.65,48.43,47.26,48.43,111328,25778837.0
2025-06-24,48.62,48.82,48.43,48.62,107985,25405766.0
2025-06-25,48.62,49.41,48.62,49.21,185460,43876671.0
2025-06-26,49.21,49.8,48.82,48.82,195320,46514753.0
2025-06-27,48.62,49.41,48.62,48.82,146426,34677748.0
2025-06-30,48.82,49.01,48.62,48.82,117279,27641419.0
2025-07-01,48.82,49.01,48.23,48.62,131354,30798681.0
2025-07-02,48.62,49.21,48.43,49.01,252987,59769391.0
2025-07-03,49.01,49.6,48.82,49.01,201044,47767409.0
2025-07-04,48.82,49.01,48.43,48.43,171935,40465132.0
2025-07-07,48.43,49.6,48.23,49.01,250318,59524270.0
2025-07-08,49.01,49.6,48.82,49.41,215123,51227396.0
2025-07-09,49.6,49.99,49.21,49.8,289507,69478010.0
2025-07-10,49.6,52.14,49.6,51.75,701872,173827650.0
2025-07-11,51.75,52.33,51.16,51.75,535046,134124088.0
2025-07-14,51.75,52.14,50.58,50.77,283736,70208339.0
2025-07-15,50.77,51.16,49.21,50.19,342841,82773764.0
2025-07-16,50.19,50.77,49.8,49.99,190067,46255845.0
2025-07-17,50.19,50.38,49.6,49.8,222047,53611713.0
2025-07-18,49.8,50.19,49.21,49.6,177228,42451373.0
2025-07-21,49.6,51.75,49.6,50.77,436804,107549842.0
2025-07-22,50.97,51.36,49.99,51.16,320390,78850927.0
2025-07-23,51.36,53.7,51.16,51.55,518961,131252454.0
2025-07-24,51.55,53.9,51.16,52.72,598658,153115949.0
2025-07-25,52.72,54.48,52.14,52.33,443057,113959146.0
2025-07-28,52.53,52.92,51.94,52.33,242107,61437248.0
2025-07-29,51.94,52.53,51.55,52.33,197415,49799780.0
2025-07-30,52.33,52.72,51.94,52.14,239889,60888282.0
2025-07-31,52.14,52.33,50.97,51.16,262754,65482125.0
2025-08-01,51.16,51.36,50.58,50.97,143590,35454476.0
2025-08-04,50.58,51.16,50.38,50.97,122999,30323155.0
2025-08-05,51.36,51.55,50.97,50.97,124829,30987827.0
2025-08-06,51.16,51.16,50.19,50.58,199833,48932692.0
2025-08-07,50.58,50.97,50.19,50.58,234151,57328927.0
2025-08-08,50.58,50.77,49.99,50.58,231220,56372919.0
2025-08-11,50.58,51.75,50.38,50.97,231384,57303621.0
2025-08-12,51.16,51.55,50.97,51.16,196591,48828248.0
2025-08-13,51.36,52.53,51.36,51.55,299441,75288527.0
2025-08-14,51.55,51.94,50.19,50.19,287444,71006300.0
2025-08-15,49.99,51.16,49.99,50.38,260864,63810039.0
2025-08-18,50.58,50.58,49.99,50.58,313116,76377473.0
2025-08-19,50.58,51.55,50.38,51.16,312483,77250907.0
2025-08-20,51.16,51.55,50.58,51.55,243887,60273777.0
2025-08-21,51.55,51.75,50.77,51.36,237744,59054185.0
2025-08-22,51.16,51.36,50.38,50.97,283153,69696619.0
2025-08-25,51.16,52.14,50.97,51.94,569630,142962996.0
2025-08-26,51.75,51.94,51.16,51.94,350534,87772284.0
2025-08-27,51.94,51.94,49.99,50.19,440720,108684131.0
2025-08-28,50.38,50.58,48.43,49.6,489568,117240448.0
2025-08-29,49.6,50.19,48.82,49.01,260384,62011831.0
2025-09-01,48.82,49.8,48.43,49.21,289422,68925160.0
2025-09-02,49.41,50.19,49.01,49.6,300864,72074882.0
2025-09-03,49.8,49.99,48.43,48.82,233365,55312067.0
2025-09-04,49.21,49.6,48.62,48.82,247203,58781242.0
2025-09-05,48.82,49.21,48.04,49.21,208280,49075109.0
2025-09-08,49.21,50.19,49.01,49.6,276664,66282517.0
2025-09-09,49.6,50.58,49.41,49.8,373745,90290537.0
2025-09-10,49.8,50.38,49.41,49.99,225190,54463019.0
2025-09-11,49.99,54.68,49.21,52.92,1383173,355665779.0
2025-09-12,51.55,56.04,51.55,54.48,1785900,468456879.0
2025-09-15,54.09,55.07,52.92,54.68,1086606,285192754.0
2025-09-16,54.68,57.02,54.29,56.24,1122123,303668786.0
2025-09-17,55.85,56.24,54.09,55.07,785874,210953836.0
