date,open,high,low,close,volume,amount
2025-05-06,22.83,23.76,22.83,23.61,108887,91212674.0
2025-05-07,23.84,24.14,23.5,23.73,114543,97207037.6
2025-05-08,23.61,23.88,23.43,23.8,80197,67839551.0
2025-05-09,23.76,23.88,23.16,23.2,64599,54006448.68
2025-05-12,23.35,23.69,23.24,23.43,65746,55137960.04
2025-05-13,23.69,23.8,23.02,23.05,67512,56360557.09
2025-05-14,23.02,23.28,22.79,22.9,65537,54148611.51
2025-05-15,23.02,23.05,22.57,22.6,60202,49305645.53
2025-05-16,22.57,22.83,22.42,22.53,40852,33341130.9
2025-05-19,22.94,23.84,22.72,23.8,157407,131984096.47
2025-05-20,23.61,24.06,23.46,23.84,102027,86276496.0
2025-05-21,23.73,25.22,23.2,24.25,232294,198752026.0
2025-05-22,24.29,24.74,23.43,23.69,207301,176772877.54
2025-05-23,23.43,23.65,22.45,22.45,143247,118160175.77
2025-05-26,22.45,23.2,22.3,23.05,89773,74001561.7
2025-05-27,23.02,23.17,22.61,23.14,70039,57679729.27
2025-05-28,22.99,23.14,22.35,22.46,74010,60430091.17
2025-05-29,22.46,23.17,22.46,23.1,77602,63909742.66
2025-05-30,23.1,23.47,22.87,23.17,88456,73270032.0
2025-06-03,23.1,23.25,22.69,22.72,86628,71252676.27
2025-06-04,22.72,23.06,22.58,22.84,57614,47311420.2
2025-06-05,22.84,22.84,22.28,22.58,88721,72068920.35
2025-06-06,22.61,22.87,22.35,22.61,68172,55468779.61
2025-06-09,22.61,23.21,22.58,22.95,108136,89167388.69
2025-06-10,22.99,23.1,22.05,22.43,90774,73650566.0
2025-06-11,23.17,23.77,22.84,23.17,179478,149075998.5
2025-06-12,22.69,23.17,22.65,22.91,95673,78641119.94
2025-06-13,22.8,22.87,22.05,22.09,105251,84955080.9
2025-06-16,22.05,22.35,21.9,22.16,49112,39454105.08
2025-06-17,22.13,22.61,22.01,22.46,61725,49918865.0
2025-06-18,22.35,22.58,22.13,22.24,50786,41019546.0
2025-06-19,22.35,22.43,21.49,21.6,74613,59276356.71
2025-06-20,21.56,22.01,21.56,21.68,44021,34848485.76
2025-06-23,21.45,21.98,21.08,21.9,51637,40825972.92
2025-06-24,22.09,22.76,21.9,22.61,87497,71188891.28
2025-06-25,22.72,22.8,22.43,22.8,88224,71992676.0
2025-06-26,22.8,22.95,22.58,22.76,60888,49907896.0
2025-06-27,22.8,23.1,22.65,22.91,64176,52862396.72
2025-06-30,23.06,23.36,22.87,23.21,85242,70782928.64
2025-07-01,22.99,23.44,22.99,23.44,95628,79498253.99
2025-07-02,23.36,23.4,23.06,23.29,70024,58179250.0
2025-07-03,23.25,23.47,23.02,23.14,51284,42569125.0
2025-07-04,23.02,23.21,22.84,22.95,60225,49741791.0
2025-07-07,22.91,23.25,22.8,23.17,53808,44598938.0
2025-07-08,23.25,23.47,23.1,23.47,69226,57816053.0
2025-07-09,23.4,23.62,23.32,23.44,81752,68446996.77
2025-07-10,23.32,23.81,23.32,23.77,77306,65095527.0
