date,open,high,low,close,volume,amount
2025-05-06,96.27,97.32,95.03,97.21,52688,229924935.0
2025-05-07,98.16,98.53,91.35,93.64,122854,517289965.0
2025-05-08,92.4,93.75,91.83,93.2,79027,330337598.0
2025-05-09,92.84,92.91,91.02,91.88,46628,193415732.0
2025-05-12,92.23,92.25,89.4,90.6,84531,343760971.0
2025-05-13,90.76,90.76,87.74,88.22,97890,389190637.0
2025-05-14,88.22,90.43,87.38,90.13,99376,401323789.0
2025-05-15,90.09,91.25,89.42,89.78,55247,224775266.0
2025-05-16,89.92,90.32,88.89,88.98,37286,150182768.0
2025-05-19,89.0,89.92,88.1,89.34,40218,161145568.0
2025-05-20,89.34,90.09,88.16,89.15,38664,154857965.0
2025-05-21,88.81,89.82,87.91,88.16,50504,201334982.0
2025-05-22,87.82,88.87,87.61,88.45,26356,104752833.0
2025-05-23,88.6,88.64,85.68,85.87,62913,245357933.0
2025-05-26,86.21,87.09,84.36,85.56,71388,274356825.0
2025-05-27,85.3,85.51,82.05,82.76,86105,321057952.0
2025-05-28,82.72,83.58,81.23,83.25,80655,297556785.0
2025-05-29,83.27,84.84,82.7,83.2,65687,246043462.0
2025-05-30,82.99,83.31,80.89,81.0,70317,256732710.0
2025-06-03,81.02,82.38,79.63,82.28,64057,233689022.0
2025-06-04,82.28,82.32,81.12,81.59,56614,207143001.0
2025-06-05,81.5,82.36,80.81,80.89,68970,251671487.0
2025-06-06,81.3,81.88,80.58,81.38,47729,170947054.0
2025-06-09,81.38,82.47,80.62,80.77,71627,256616516.0
2025-06-10,81.04,81.42,80.06,80.56,57604,204684310.0
2025-06-11,80.54,81.34,80.5,80.85,38831,138335226.0
2025-06-12,80.85,81.0,79.8,80.56,29453,104329368.0
2025-06-13,80.06,80.56,78.69,78.8,60638,211015671.0
2025-06-16,78.48,79.03,78.15,78.23,44470,153109468.0
2025-06-17,78.59,78.94,76.86,77.16,56961,193882161.0
2025-06-18,77.26,78.15,76.89,77.73,47598,162297344.0
2025-06-19,77.49,78.31,76.93,77.1,34546,117586069.0
2025-06-20,77.18,78.4,76.99,77.81,45606,155707385.0
2025-06-23,77.31,77.81,76.11,76.26,63591,213094436.0
2025-06-24,76.47,78.25,76.47,77.66,58440,199006895.0
2025-06-25,77.94,79.68,77.49,79.11,63900,221056008.0
2025-06-26,78.99,79.09,77.52,77.52,58027,198894940.0
2025-06-27,77.52,78.52,76.91,77.83,47050,160512043.0
2025-06-30,77.85,79.15,77.56,78.36,59664,205054493.0
2025-07-01,78.36,80.46,77.91,79.74,87558,305175233.0
2025-07-02,79.76,80.71,79.43,79.93,72922,257041333.0
2025-07-03,80.16,81.86,79.8,80.35,86937,308922154.0
2025-07-04,80.41,83.86,80.31,83.23,153128,559263499.0
2025-07-07,82.95,83.82,81.51,81.86,104435,378237385.0
2025-07-08,81.76,81.93,79.47,81.61,128759,456378651.0
2025-07-09,80.98,84.55,80.56,82.98,139038,505182460.0
2025-07-10,81.72,81.72,80.46,80.94,88755,316349557.0
2025-07-11,80.67,81.61,79.91,81.23,91119,323440751.0
2025-07-14,80.88,82.74,80.56,81.72,72703,261201026.0
2025-07-15,81.53,83.12,81.11,81.78,72365,261559969.0
2025-07-16,81.93,81.93,80.73,80.79,54483,194670782.0
2025-07-17,80.88,81.88,80.67,81.32,50428,180797955.0
2025-07-18,81.34,82.05,80.79,81.97,56483,202724997.0
2025-07-21,81.76,82.81,81.67,82.2,57093,207090779.0
2025-07-22,82.2,82.58,81.78,82.28,43959,159126030.0
2025-07-23,82.28,83.02,81.55,81.67,65418,237161408.0
2025-07-24,81.51,83.54,81.3,82.74,82437,299095419.0
2025-07-25,82.98,84.38,82.35,82.98,94432,346486306.0
2025-07-28,83.02,83.21,81.74,82.03,71270,258652524.0
2025-07-29,81.8,82.41,80.6,80.98,60528,215726813.0
2025-07-30,80.67,81.44,80.62,80.98,54648,195111111.0
2025-07-31,80.98,80.98,78.78,78.9,75537,263962882.0
2025-08-01,78.9,79.76,78.9,79.32,46951,163592350.0
2025-08-04,78.99,80.83,78.67,80.16,55810,196615785.0
2025-08-05,80.16,80.67,79.87,80.41,45260,159838410.0
2025-08-06,80.33,81.3,80.04,80.94,50153,178105698.0
2025-08-07,80.94,81.72,80.71,80.77,43318,154762137.0
2025-08-08,80.69,81.55,80.35,80.6,41668,148251011.0
2025-08-11,80.88,81.3,80.46,81.0,39888,142256929.0
2025-08-12,81.11,82.3,80.94,82.18,66766,240288049.0
2025-08-13,82.53,82.77,81.72,82.35,61133,221893868.0
2025-08-14,82.35,82.72,81.57,81.63,50727,183694389.0
2025-08-15,81.42,82.49,81.23,82.32,44141,159747771.0
2025-08-18,82.35,83.46,82.24,82.87,60706,221934187.0
2025-08-19,83.08,83.19,81.88,82.3,77028,280133566.0
2025-08-20,82.26,83.14,81.63,82.93,84250,306543333.0
2025-08-21,82.98,85.96,82.83,85.33,152088,570828175.0
2025-08-22,84.87,85.79,84.26,85.79,110784,415201430.0
2025-08-25,86.55,86.65,83.44,84.34,236588,880802660.0
2025-08-26,83.96,84.66,83.37,84.13,135626,503553527.0
2025-08-27,84.15,84.19,82.14,82.26,130297,478506526.0
2025-08-28,82.64,82.66,80.77,82.56,91177,329340075.0
2025-08-29,82.18,84.03,82.14,83.19,88691,324848848.0
2025-09-01,83.29,83.48,81.63,81.84,94758,343922415.0
2025-09-02,81.61,81.84,80.1,80.37,100467,357428778.0
2025-09-03,80.41,80.92,79.76,80.43,61850,219039964.0
2025-09-04,80.58,80.64,79.36,80.14,62968,221242891.0
2025-09-05,79.93,83.27,79.93,82.03,128744,465598809.0
2025-09-08,82.43,82.45,80.77,81.48,103480,370468465.0
2025-09-09,81.53,82.87,81.3,81.99,78023,281337029.0
2025-09-10,81.67,81.82,80.54,80.96,63614,226990773.0
2025-09-11,81.02,81.06,79.46,80.98,77387,267672442.0
2025-09-12,80.75,80.79,80.09,80.12,70198,243685653.0
2025-09-15,80.14,80.62,79.91,80.12,58842,204121410.0
2025-09-16,79.99,80.41,79.59,79.84,43864,151310982.0
2025-09-17,79.88,81.0,79.67,80.66,67609,235014100.0
2025-09-18,80.68,81.61,79.25,79.63,95623,331849327.0
2025-09-19,79.38,79.53,78.83,79.02,61911,211129941.0
2025-09-22,79.04,79.28,77.83,78.23,64925,219089860.0
