code,name,trigger_date,buy_date,sell_date,buy_price,sell_price,profit_pct,hold_days,exit_reason,drop_start,drop_end,shrink_date,surge_date,support_level,retrace_low
000723,000723_data,2019-02-15 00:00:00,2019-02-16,2019-02-25 00:00:00,4.69,4.9496,5.1851812366737695,7,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-14 00:00:00,4.3,4.64
603389,603389_data,2019-02-22 00:00:00,2019-02-23,2019-03-07 00:00:00,10.49,11.0676,5.156196377502386,10,移动止盈,2019-01-02 00:00:00,2019-01-30 00:00:00,2019-02-11 00:00:00,2019-02-21 00:00:00,9.18,10.14
600316,600316_data,2019-02-22 00:00:00,2019-02-23,2019-03-05 00:00:00,13.06,13.763200000000001,5.034379785604905,8,移动止盈,2019-01-07 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-21 00:00:00,12.11,12.43
002940,002940_data,2019-02-13 00:00:00,2019-02-14,2019-03-08 00:00:00,40.05,42.2004,5.019288389513121,22,移动止盈,2019-01-24 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-12 00:00:00,37.46,39.02
002609,002609_data,2019-02-13 00:00:00,2019-02-14,2019-02-20 00:00:00,6.1,6.421600000000001,4.922131147541,6,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-12 00:00:00,5.63,6.01
000728,000728_data,2019-02-14 00:00:00,2019-02-15,2019-02-22 00:00:00,8.21,8.638800000000002,4.872898903775892,7,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-13 00:00:00,7.82,8.14
600255,600255_data,2019-02-26 00:00:00,2019-02-27,2019-03-04 00:00:00,2.23,2.346,4.851793721973099,5,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-02-14 00:00:00,2019-02-25 00:00:00,2.07,2.16
000750,000750_data,2019-02-11 00:00:00,2019-02-12,2019-02-22 00:00:00,4.88,5.1336,4.846721311475419,10,移动止盈,2019-01-07 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,4.63,4.78
000797,000797_data,2019-02-11 00:00:00,2019-02-12,2019-03-01 00:00:00,5.23,5.501600000000001,4.84311663479924,17,移动止盈,2019-01-07 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,4.86,5.11
000897,000897_data,2019-02-26 00:00:00,2019-02-27,2019-03-05 00:00:00,2.65,2.7876,4.842452830188677,6,移动止盈,2019-01-17 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,2.54,2.62
000557,000557_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,4.06,4.2688,4.792857142857145,9,移动止盈,2019-01-10 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,3.91,4.02
002897,002897_data,2019-02-26 00:00:00,2019-02-27,2019-03-04 00:00:00,22.67,23.8096,4.676907807675333,5,移动止盈,2019-01-02 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,20.68,22.3
002098,002098_data,2019-02-12 00:00:00,2019-02-13,2019-02-20 00:00:00,8.9,9.3472,4.674719101123601,7,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,8.07,8.54
002479,002479_data,2019-02-26 00:00:00,2019-02-27,2019-03-26 00:00:00,5.18,5.437200000000001,4.615250965250984,27,移动止盈,2019-01-22 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,4.93,5.11
000550,000550_data,2019-02-12 00:00:00,2019-02-13,2019-02-27 00:00:00,16.57,17.387999999999998,4.586632468316221,14,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,15.2,16.15
002796,002796_data,2019-02-14 00:00:00,2019-02-15,2019-02-21 00:00:00,42.49,44.5648,4.533031301482692,6,移动止盈,2019-01-18 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-13 00:00:00,40.1,41.88
600759,600759_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,3.08,3.2292,4.494155844155843,9,移动止盈,2019-01-22 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,2.88,2.96
603803,603803_data,2019-02-12 00:00:00,2019-02-13,2019-02-27 00:00:00,10.99,11.5184,4.458007279344854,14,移动止盈,2019-01-14 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,10.45,10.85
600581,600581_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,4.4,4.6000000000000005,4.195454545454549,9,移动止盈,2019-01-18 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,4.02,4.2
002611,002611_data,2019-02-26 00:00:00,2019-02-27,2019-03-06 00:00:00,4.0,4.1768,4.070000000000001,7,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,3.77,3.9
002491,002491_data,2019-02-12 00:00:00,2019-02-13,2019-02-22 00:00:00,8.76,9.1448,4.042694063926943,9,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-11 00:00:00,8.18,8.57
002579,002579_data,2019-02-12 00:00:00,2019-02-13,2019-02-19 00:00:00,10.16,10.5984,3.964960629921256,6,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,8.86,9.25
000811,000811_data,2019-02-26 00:00:00,2019-02-27,2019-03-11 00:00:00,6.14,6.394,3.786807817589584,12,移动止盈,2019-01-28 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,5.9,6.11
002721,002721_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,6.32,6.578,3.732278481012658,9,移动止盈,2019-01-04 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,6.06,6.24
600058,600058_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,7.77,8.0868,3.727220077220085,9,移动止盈,2019-01-22 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,7.35,7.72
002116,002116_data,2019-02-20 00:00:00,2019-02-21,2019-02-26 00:00:00,9.15,9.522,3.7155737704918015,5,移动止盈,2019-01-23 00:00:00,2019-01-30 00:00:00,2019-02-14 00:00:00,2019-02-19 00:00:00,8.29,8.98
600707,600707_data,2019-03-04 00:00:00,2019-03-05,2019-03-11 00:00:00,6.42,6.6608,3.400778816199378,6,移动止盈,2019-02-12 00:00:00,2019-02-12 00:00:00,2019-02-13 00:00:00,2019-03-01 00:00:00,6.03,6.4
002669,002669_data,2019-02-14 00:00:00,2019-02-15,2019-02-26 00:00:00,12.6,13.064,3.3325396825396854,11,移动止盈,2019-01-15 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-13 00:00:00,10.5,12.22
000812,000812_data,2019-02-19 00:00:00,2019-02-20,2019-02-25 00:00:00,4.1,4.2504,3.318292682926837,5,移动止盈,2019-01-30 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-18 00:00:00,3.91,4.03
603790,603790_data,2019-02-26 00:00:00,2019-02-27,2019-03-07 00:00:00,22.48,23.3036,3.3137010676156535,8,移动止盈,2019-01-24 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,21.6,22.32
002926,002926_data,2019-02-14 00:00:00,2019-02-15,2019-02-22 00:00:00,9.15,9.476,3.21284153005465,7,移动止盈,2019-01-14 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-13 00:00:00,8.61,9.03
000987,000987_data,2019-02-19 00:00:00,2019-02-20,2019-02-25 00:00:00,9.63,9.9728,3.209709241952218,5,移动止盈,2019-01-11 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-18 00:00:00,8.38,8.93
000837,000837_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,4.79,4.9588,3.17400835073069,9,移动止盈,2019-01-15 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,4.4,4.55
002642,002642_data,2019-02-26 00:00:00,2019-02-27,2019-03-05 00:00:00,6.68,6.9,2.9434131736527047,6,移动止盈,2019-01-11 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,6.16,6.39
601020,601020_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,10.74,11.086,2.871601489757915,9,移动止盈,2019-01-22 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,9.56,10.4
600109,600109_data,2019-02-14 00:00:00,2019-02-15,2019-02-22 00:00:00,8.56,8.832,2.827570093457947,7,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-13 00:00:00,8.05,8.45
002660,002660_data,2019-03-04 00:00:00,2019-03-05,2019-03-11 00:00:00,7.17,7.3968,2.8131799163179902,6,移动止盈,2019-01-11 00:00:00,2019-01-30 00:00:00,2019-02-12 00:00:00,2019-03-01 00:00:00,6.77,7.01
002153,002153_data,2019-02-12 00:00:00,2019-02-13,2019-02-27 00:00:00,30.89,31.8136,2.6399643897701535,14,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,28.12,30.44
000807,000807_data,2019-02-26 00:00:00,2019-02-27,2019-03-05 00:00:00,4.61,4.7472,2.6261388286334055,6,移动止盈,2019-01-18 00:00:00,2019-01-30 00:00:00,2019-02-14 00:00:00,2019-02-25 00:00:00,4.16,4.4
600203,600203_data,2019-02-19 00:00:00,2019-02-20,2019-02-25 00:00:00,5.24,5.3912,2.535496183206111,5,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-18 00:00:00,4.9,5.04
600119,600119_data,2019-02-19 00:00:00,2019-02-20,2019-02-25 00:00:00,6.47,6.651600000000001,2.456800618238042,5,移动止盈,2019-01-15 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-18 00:00:00,6.07,6.3
000792,000792_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,7.16,7.341600000000001,2.186312849162017,9,移动止盈,2019-01-02 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,6.68,6.94
002342,002342_data,2019-02-26 00:00:00,2019-02-27,2019-03-05 00:00:00,3.85,3.9468,2.164285714285714,6,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,3.63,3.8
600169,600169_data,2019-02-26 00:00:00,2019-02-27,2019-03-07 00:00:00,2.99,3.0636,2.1115384615384576,8,移动止盈,2019-01-15 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,2.58,2.68
002189,002189_data,2019-02-11 00:00:00,2019-02-12,2019-02-22 00:00:00,15.0,15.345600000000001,1.9540000000000068,10,移动止盈,2019-01-03 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,12.95,13.6
600310,600310_data,2019-02-11 00:00:00,2019-02-12,2019-02-22 00:00:00,4.04,4.130800000000001,1.8975247524752639,10,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,3.73,3.86
603500,603500_data,2019-02-19 00:00:00,2019-02-20,2019-03-08 00:00:00,12.18,12.4476,1.847044334975368,16,移动止盈,2019-01-10 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-18 00:00:00,11.67,12.02
603912,603912_data,2019-02-13 00:00:00,2019-02-14,2019-02-20 00:00:00,15.43,15.759599999999999,1.7860985093972732,6,移动止盈,2019-01-17 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-12 00:00:00,14.76,14.92
603616,603616_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,11.71,11.96,1.7849274124679761,9,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,11.08,11.5
002239,002239_data,2019-02-26 00:00:00,2019-02-27,2019-03-05 00:00:00,2.52,2.5668,1.5071428571428642,6,移动止盈,2019-01-24 00:00:00,2019-01-30 00:00:00,2019-02-11 00:00:00,2019-02-25 00:00:00,2.28,2.36
002276,002276_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,6.86,6.9736,1.3059766763848384,9,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,6.16,6.42
002756,002756_data,2019-02-15 00:00:00,2019-02-16,2019-02-26 00:00:00,15.01,15.253599999999999,1.2729180546302394,8,移动止盈,2019-01-18 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-14 00:00:00,14.18,14.32
002103,002103_data,2019-02-19 00:00:00,2019-02-20,2019-02-27 00:00:00,4.71,4.784000000000001,1.2211252653927969,7,移动止盈,2019-01-11 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-18 00:00:00,4.33,4.47
002493,002493_data,2019-04-02 00:00:00,2019-04-03,2019-04-09 00:00:00,13.83,14.039200000000001,1.1626536514822916,6,移动止盈,2019-03-18 00:00:00,2019-03-18 00:00:00,2019-03-28 00:00:00,2019-04-01 00:00:00,12.74,13.31
000963,000963_data,2019-02-11 00:00:00,2019-02-12,2019-02-20 00:00:00,29.01,29.44,1.1322475008617707,8,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,26.44,27.7
002023,002023_data,2019-02-19 00:00:00,2019-02-20,2019-03-01 00:00:00,11.27,11.4356,1.1193877551020524,9,移动止盈,2019-01-07 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-18 00:00:00,10.7,11.07
000957,000957_data,2019-02-13 00:00:00,2019-02-14,2019-02-20 00:00:00,6.06,6.1456,1.0625412541254182,6,移动止盈,2019-01-17 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-12 00:00:00,5.82,5.85
600478,600478_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,5.05,5.1152,0.9410891089108897,9,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,4.7,4.92
600985,600985_data,2019-02-25 00:00:00,2019-02-26,2019-03-08 00:00:00,11.59,11.7208,0.7785591026747257,10,移动止盈,2019-02-01 00:00:00,2019-02-01 00:00:00,2019-02-20 00:00:00,2019-02-22 00:00:00,10.37,11.21
600698,600698_data,2019-02-26 00:00:00,2019-02-27,2019-03-06 00:00:00,4.11,4.140000000000001,0.37992700729927603,7,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,3.87,4.01
002277,002277_data,2019-02-26 00:00:00,2019-02-27,2019-03-27 00:00:00,3.91,3.9376,0.3558823529411782,28,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,3.72,3.9
002457,002457_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,8.82,8.8688,0.20328798185940988,9,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,8.31,8.55
600107,600107_data,2019-02-25 00:00:00,2019-02-26,2019-03-05 00:00:00,7.74,7.774,0.08927648578811119,7,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,6.67,7.24
600231,600231_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,3.28,3.2936,0.06463414634147192,9,移动止盈,2019-01-18 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,2.98,3.2
002837,002837_data,2019-02-11 00:00:00,2019-02-12,2019-02-21 00:00:00,18.6,18.630000000000003,-0.18870967741934874,9,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,16.61,17.64
601992,601992_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,3.95,3.956,-0.1981012658227903,9,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,3.65,3.79
002848,002848_data,2019-02-12 00:00:00,2019-02-13,2019-02-21 00:00:00,14.01,14.020800000000001,-0.2729122055674413,8,移动止盈,2019-01-22 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,12.83,13.65
002167,002167_data,2019-03-05 00:00:00,2019-03-06,2019-03-11 00:00:00,7.73,7.728000000000001,-0.37587322121603856,5,移动止盈,2019-01-23 00:00:00,2019-01-30 00:00:00,2019-02-12 00:00:00,2019-03-04 00:00:00,6.73,7.09
002354,002354_data,2019-02-26 00:00:00,2019-02-27,2019-03-04 00:00:00,5.35,5.3452,-0.4397196261682145,5,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,4.93,5.13
600356,600356_data,2019-02-21 00:00:00,2019-02-22,2019-03-06 00:00:00,7.39,7.36,-0.7559539918809116,12,移动止盈,2019-01-28 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-20 00:00:00,6.76,7.08
002326,002326_data,2019-02-13 00:00:00,2019-02-14,2019-03-08 00:00:00,9.0092,8.97,-0.7851107756515476,22,移动止盈,2019-01-17 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-12 00:00:00,7.44,7.86
600775,600775_data,2019-02-12 00:00:00,2019-02-13,2019-02-20 00:00:00,8.41,8.3628,-0.9112366230677781,7,移动止盈,2019-01-03 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-11 00:00:00,7.46,8.15
600512,600512_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,2.86,2.8428,-0.9513986013985972,9,移动止盈,2019-01-14 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,2.47,2.55
000498,000498_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,5.97,5.9248,-1.1071189279731903,9,移动止盈,2019-01-07 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,5.49,5.69
600686,600686_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,8.67,8.602,-1.1343137254901916,9,移动止盈,2019-01-17 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,7.6,8.3
002545,002545_data,2019-02-25 00:00:00,2019-02-26,2019-03-08 00:00:00,7.48,7.4152000000000005,-1.216310160427807,10,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,6.76,7.2
002032,002032_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,63.0745,62.49560000000001,-1.2678035497704938,9,移动止盈,2019-01-28 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,54.02,59.0
600874,600874_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,9.24,9.154,-1.2807359307359338,9,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,8.6,9.0
002518,002518_data,2019-02-26 00:00:00,2019-02-27,2019-03-04 00:00:00,10.44,10.3408,-1.3001915708812235,5,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,9.01,9.94
002576,002576_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,11.8,11.684,-1.3330508474576392,9,移动止盈,2019-01-28 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,11.37,11.71
603609,603609_data,2019-03-04 00:00:00,2019-03-05,2019-03-11 00:00:00,11.4,11.2792,-1.4096491228070254,6,移动止盈,2019-02-15 00:00:00,2019-02-15 00:00:00,2019-02-28 00:00:00,2019-03-01 00:00:00,10.32,10.96
603680,603680_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,16.9,16.7072,-1.490828402366854,9,移动止盈,2019-01-14 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,15.47,16.06
002130,002130_data,2019-02-25 00:00:00,2019-02-26,2019-03-04 00:00:00,4.34,4.2872,-1.5665898617511411,6,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-22 00:00:00,3.92,4.13
603828,603828_data,2019-02-26 00:00:00,2019-02-27,2019-03-04 00:00:00,9.48,9.338000000000001,-1.847890295358644,5,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,8.34,8.75
000609,000609_data,2019-02-25 00:00:00,2019-02-26,2019-03-08 00:00:00,6.0,5.9064000000000005,-1.9099999999999913,10,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-22 00:00:00,5.28,5.75
002063,002063_data,2019-02-25 00:00:00,2019-02-26,2019-03-05 00:00:00,8.23,8.0868,-2.089975698663429,7,移动止盈,2019-01-17 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,7.28,7.81
000058,000058_data,2019-02-25 00:00:00,2019-02-26,2019-03-05 00:00:00,8.0,7.82,-2.5999999999999965,7,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,6.39,7.1
002313,002313_data,2019-02-22 00:00:00,2019-02-23,2019-03-05 00:00:00,25.6,25.0148,-2.6359375000000016,8,移动止盈,2019-01-11 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-21 00:00:00,22.89,24.23
603903,603903_data,2019-02-26 00:00:00,2019-02-27,2019-03-14 00:00:00,22.9,22.3652,-2.6853711790392887,15,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,21.72,22.43
002453,002453_data,2019-02-26 00:00:00,2019-02-27,2019-03-07 00:00:00,6.49,6.3296,-2.821494607087829,8,移动止盈,2019-01-16 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,5.69,6.5
002329,002329_data,2019-02-26 00:00:00,2019-02-27,2019-03-14 00:00:00,4.34,4.232,-2.838479262672803,15,移动止盈,2019-01-23 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,3.68,3.83
600210,600210_data,2019-02-25 00:00:00,2019-02-26,2019-03-05 00:00:00,4.36,4.2504,-2.8637614678899164,7,移动止盈,2019-01-09 00:00:00,2019-01-31 00:00:00,2019-02-01 00:00:00,2019-02-22 00:00:00,3.75,4.1
002577,002577_data,2019-02-14 00:00:00,2019-02-15,2019-02-20 00:00:00,11.6,11.2976,-2.956896551724142,5,移动止盈,2019-01-15 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-13 00:00:00,10.03,11.0
601179,601179_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,4.2,4.0848,-3.0928571428571368,9,移动止盈,2019-01-10 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,3.9,4.14
601002,601002_data,2019-02-26 00:00:00,2019-02-27,2019-03-08 00:00:00,7.2922,7.0840000000000005,-3.205105455143849,9,移动止盈,2019-01-14 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-25 00:00:00,6.5,6.83
600495,600495_data,2019-02-26 00:00:00,2019-02-27,2019-03-04 00:00:00,5.38,5.2256,-3.219888475836429,5,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-25 00:00:00,4.8,5.03
002238,002238_data,2019-02-21 00:00:00,2019-02-22,2019-02-27 00:00:00,7.94,7.691199999999999,-3.483501259445857,5,移动止盈,2019-01-09 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-20 00:00:00,6.63,6.94
002227,002227_data,2019-02-13 00:00:00,2019-02-14,2019-02-21 00:00:00,12.72,12.2636,-3.938050314465412,7,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-12 00:00:00,10.75,11.82
603538,603538_data,2019-02-12 00:00:00,2019-02-13,2019-02-21 00:00:00,20.2,19.448800000000002,-4.068811881188105,8,移动止盈,2019-01-21 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-11 00:00:00,18.12,18.91
002429,002429_data,2019-02-19 00:00:00,2019-02-20,2019-02-25 00:00:00,2.69,2.5852,-4.245910780669146,5,移动止盈,2019-01-25 00:00:00,2019-01-30 00:00:00,2019-02-01 00:00:00,2019-02-18 00:00:00,2.2,2.41
000055,000055_data,2019-02-25 00:00:00,2019-02-26,2019-03-11 00:00:00,6.67,6.3848,-4.625862068965512,13,移动止盈,2019-01-23 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,5.85,6.19
002127,002127_data,2019-02-25 00:00:00,2019-02-26,2019-03-08 00:00:00,10.77,10.304,-4.676833797585881,10,移动止盈,2019-01-28 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,9.04,10.01
600909,600909_data,2019-02-25 00:00:00,2019-02-26,2019-03-04 00:00:00,6.83,6.5044,-5.117203513909219,6,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,5.54,6.22
603618,603618_data,2019-02-22 00:00:00,2019-02-23,2019-03-08 00:00:00,6.75,6.421600000000001,-5.2151851851851765,11,移动止盈,2019-01-04 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-21 00:00:00,5.52,6.18
002797,002797_data,2019-02-25 00:00:00,2019-02-26,2019-03-04 00:00:00,7.93,7.544,-5.217591424968476,6,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,6.34,7.1
002051,002051_data,2019-03-18 00:00:00,2019-03-19,2019-03-26 00:00:00,15.98,15.0144,-6.3925531914893625,7,移动止盈,2019-02-19 00:00:00,2019-02-19 00:00:00,2019-02-27 00:00:00,2019-03-15 00:00:00,13.86,14.8
601375,601375_data,2019-02-25 00:00:00,2019-02-26,2019-03-04 00:00:00,6.1509,5.7684,-6.568602155782085,6,移动止盈,2019-01-08 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,4.77,5.34
603999,603999_data,2019-02-25 00:00:00,2019-02-26,2019-03-04 00:00:00,6.464,5.946880000000001,-8.349999999999989,6,移动止盈,2019-01-29 00:00:00,2019-01-30 00:00:00,2019-02-11 00:00:00,2019-02-22 00:00:00,5.28,5.68
000783,000783_data,2019-02-25 00:00:00,2019-02-26,2019-03-04 00:00:00,7.79,7.1668,-8.349999999999998,6,移动止盈,2019-01-04 00:00:00,2019-01-30 00:00:00,2019-01-31 00:00:00,2019-02-22 00:00:00,6.28,7.05
