date,open,high,low,close,volume,amount
2025-08-01,14.0,14.19,13.69,13.97,15208387,212775893.8
2025-08-04,13.89,14.25,13.78,14.18,12786300,180124403.6
2025-08-05,14.22,14.37,14.13,14.23,12037952,171335239.56
2025-08-06,14.26,14.52,14.13,14.4,11537530,165825619.5
2025-08-07,14.37,14.46,14.11,14.25,10216320,145677839.8
2025-08-08,14.13,14.28,14.06,14.14,7675760,108750942.27
2025-08-11,14.15,14.67,14.14,14.57,12358803,178794105.81
2025-08-12,14.57,14.72,14.4,14.64,9882080,143951331.2
2025-08-13,14.58,14.75,14.53,14.7,11650500,170787473.47
2025-08-14,14.7,14.85,14.33,14.46,12213520,177590628.2
2025-08-15,14.43,14.95,14.43,14.92,13728340,202165913.6
2025-08-18,15.03,15.27,14.8,15.23,15839175,238774277.79
2025-08-19,15.24,15.79,15.06,15.78,18321500,284100962.93
2025-08-20,15.94,16.5,15.58,16.13,24283080,388275456.8
2025-08-21,16.0,16.29,15.57,15.76,15816172,250276513.72
2025-08-22,15.75,16.03,15.64,15.74,12840107,202806960.62
2025-08-25,15.7,15.94,15.41,15.6,12388555,193114594.85
2025-08-26,15.57,15.92,15.42,15.58,9629660,151038857.0
2025-08-27,15.58,15.91,15.18,15.23,11284475,175953085.1
2025-08-28,15.18,15.69,15.0,15.69,11699870,179193730.9
2025-08-29,15.8,15.82,15.34,15.54,9026033,140028584.05
2025-09-01,15.53,15.73,15.06,15.25,10400800,158828898.6
2025-09-02,15.11,15.31,14.25,14.4,12731580,185983398.6
2025-09-03,14.52,15.84,14.31,14.74,29011080,440453768.4
2025-09-04,14.74,15.15,14.13,14.3,22506360,329693748.4
2025-09-05,14.5,15.16,14.32,15.08,14402920,211922324.4
2025-09-08,15.24,15.7,15.0,15.44,15828900,242818414.2
2025-09-09,15.5,15.66,15.1,15.2,12243220,188072507.2
2025-09-10,15.24,15.33,14.66,14.67,11303120,168150837.06
2025-09-11,14.66,15.8,14.61,15.65,20836080,319340845.2
2025-09-12,15.5,15.88,15.22,15.59,12525240,194575683.8
2025-09-15,15.59,15.64,14.94,15.03,10985040,166325639.0
2025-09-16,15.13,15.61,15.0,15.56,10886580,167272844.6
2025-09-17,15.5,15.85,15.22,15.3,9489300,146570647.93
2025-09-18,15.29,15.68,14.93,15.05,11200620,171619676.0
2025-09-19,15.1,15.44,14.77,14.9,8000400,120268504.4
2025-09-22,14.9,15.12,14.62,14.88,8722530,129525100.0
2025-09-23,14.81,15.08,14.18,14.56,9047260,131094450.4
2025-09-24,14.37,14.82,14.16,14.73,7262440,106153265.0
2025-09-25,14.73,14.8,14.27,14.27,6825552,98962673.04
2025-09-26,14.27,14.35,13.93,14.1,8279920,117454237.0
2025-09-29,14.1,14.34,13.97,14.15,6473280,91735696.2
2025-09-30,14.25,14.48,14.0,14.0,6400300,90696365.0
2025-10-09,14.02,14.33,13.92,13.94,7357020,103466782.2
2025-10-10,13.93,13.97,13.65,13.78,6581820,90760344.6
2025-10-13,13.41,13.86,12.95,13.72,8056980,109065452.2
2025-10-14,13.76,13.98,13.3,13.35,6285460,85545384.0
2025-10-15,13.42,13.65,13.26,13.62,5342460,72198482.0
2025-10-16,13.56,13.78,13.46,13.59,5818964,79334904.0
2025-10-17,13.63,13.68,13.11,13.11,5020900,67028147.0
2025-10-20,13.44,13.8,13.37,13.64,7331640,99827209.2
2025-10-21,13.5,13.73,13.46,13.71,6209300,84705700.0
2025-10-22,13.69,13.82,13.56,13.64,4134846,56576819.16
2025-10-23,13.7,13.74,13.38,13.72,5256540,71167329.4
2025-10-24,13.75,14.03,13.72,13.99,6572392,91402935.28
2025-10-27,14.02,14.15,13.88,14.06,6741560,94631783.2
2025-10-28,13.98,14.28,13.98,14.23,7182260,101504509.2
2025-10-29,13.67,13.67,12.89,13.08,27796080,367320189.8
2025-10-30,13.14,13.23,12.83,12.83,12639980,164150578.2
2025-10-31,12.84,13.09,12.8,13.0,8108460,105281867.2
2025-11-03,12.96,12.98,12.7,12.92,6793440,87362423.8
2025-11-04,12.9,12.99,12.76,12.84,5382400,69286530.2
2025-11-05,12.77,13.04,12.73,13.02,5586860,72207176.2
2025-11-06,13.02,13.13,12.9,13.12,5532473,72143681.17
2025-11-07,13.04,13.06,12.83,12.9,5650737,73199963.83
2025-11-10,12.91,13.03,12.73,12.79,4971200,63838184.2
2025-11-11,12.79,12.95,12.79,12.82,4682320,60279328.4
2025-11-12,12.82,12.87,12.6,12.75,4506520,57174436.0
2025-11-13,12.7,12.84,12.64,12.76,3959760,50484907.2
2025-11-14,12.74,12.89,12.63,12.72,4357460,55690695.2
2025-11-17,12.72,12.77,12.61,12.69,3693720,46852799.6
2025-11-18,12.65,12.82,12.57,12.69,5186440,65873787.6
2025-11-19,12.63,12.69,12.29,12.32,5480280,68183284.6
2025-11-20,12.4,12.54,12.2,12.24,4928966,60861261.2
2025-11-21,12.2,12.34,11.73,11.76,7984040,95463939.8
2025-11-24,11.89,12.14,11.85,12.09,4926171,59102976.26
2025-11-25,12.1,12.5,12.1,12.3,4730641,58382052.35
2025-11-26,12.27,12.38,12.1,12.1,3926800,48060335.4
2025-11-27,12.09,12.4,12.03,12.3,4042400,49698458.2
2025-11-28,12.32,12.46,12.19,12.45,3410460,42068642.4
2025-12-01,12.59,12.69,12.38,12.66,5563520,69927682.8
2025-12-02,12.65,12.71,12.4,12.51,4911200,61644882.0
2025-12-03,12.8,13.76,12.43,13.76,18384160,240268658.4
2025-12-04,15.14,15.14,15.14,15.14,9108260,137899056.4
2025-12-05,16.65,16.65,16.43,16.65,44298380,737449026.0
2025-12-08,16.7,18.32,15.51,18.32,86558756,1415387474.79
2025-12-09,17.02,20.15,17.02,20.15,78749805,1470764255.71
2025-12-10,18.5,19.73,18.14,18.14,71737405,1324445313.81
2025-12-11,17.35,18.7,17.0,17.8,59420676,1058467893.05
2025-12-12,17.2,17.37,16.02,16.45,53792648,888295586.68
2025-12-15,15.73,15.74,14.95,15.0,38897588,591311415.25
2025-12-16,14.98,15.37,14.8,15.14,29532220,445761525.4
2025-12-17,14.84,15.1,14.4,15.07,30180082,444302775.46
2025-12-18,14.84,15.49,14.65,15.34,31707777,481231834.74
2025-12-19,15.21,15.39,14.93,15.18,24994940,378026317.8
2025-12-22,15.26,16.03,15.11,15.83,36622460,571357195.4
2025-12-23,15.53,15.83,14.8,14.8,30637560,469688736.2
2025-12-24,14.52,15.17,14.43,15.11,20300500,302901405.6
2025-12-25,14.96,15.5,14.96,15.4,25999020,396621298.0
2025-12-26,15.41,15.54,14.95,15.11,22515620,342741420.4
2025-12-29,15.4,16.62,15.2,15.77,66299491,1067199141.56
2025-12-30,15.55,16.6,15.5,16.35,58077340,937686490.6
2025-12-31,16.08,16.12,15.3,15.33,41180300,642049850.2
2026-01-05,15.33,15.65,15.1,15.59,30175400,462209166.8
2026-01-06,15.41,15.69,15.17,15.55,24524760,378162611.8
2026-01-07,15.43,15.81,15.25,15.34,21851540,337877210.4
2026-01-08,15.25,15.84,15.2,15.69,26533760,413902376.6
2026-01-09,15.7,15.99,15.57,15.98,23182060,367285160.0
2026-01-12,15.98,16.23,15.7,16.18,25147680,403060598.78
2026-01-13,16.24,16.28,15.48,15.5,21245200,333157526.0
2026-01-14,15.6,15.82,15.31,15.64,20326700,316264223.8
2026-01-15,15.5,15.5,15.01,15.3,14930360,226975198.4
2026-01-16,15.48,15.75,15.18,15.68,16960520,262710466.2
2026-01-19,15.68,15.98,15.46,15.9,16468504,260391601.72
2026-01-20,15.91,16.05,15.42,15.64,16913900,265705239.0
2026-01-21,15.42,16.17,15.4,16.08,22788580,363971577.0
2026-01-22,16.15,16.79,16.09,16.55,33458360,550649038.2
2026-01-23,16.54,16.55,16.12,16.16,25287120,409868422.0
2026-01-26,15.89,15.93,15.11,15.3,24596540,381060567.6
2026-01-27,15.18,15.7,14.49,15.45,20437020,308064849.6
2026-01-28,15.33,15.68,14.93,14.94,12842040,193822323.8
2026-01-29,14.93,14.93,14.23,14.23,13406120,195477584.2
2026-01-30,14.15,14.5,14.06,14.41,8763600,125295396.0
2026-02-02,14.32,14.53,14.22,14.23,6832920,98211828.0
2026-02-03,14.37,14.75,14.28,14.74,9187080,133731381.4
2026-02-04,14.65,14.75,14.45,14.63,6572400,95805610.0
2026-02-05,14.51,14.68,14.22,14.33,7455160,107200149.0
2026-02-06,14.36,14.85,14.19,14.48,7302580,106036290.2
2026-02-09,14.67,14.77,14.55,14.71,5997260,88033240.0
2026-02-10,14.72,14.96,14.71,14.76,6186400,91843124.0
2026-02-11,14.72,14.95,14.66,14.73,4301900,63672919.0
2026-02-12,14.66,14.82,14.55,14.72,4778840,70364951.8
2026-02-13,14.66,14.92,14.66,14.8,5639800,83640779.4
2026-02-24,14.94,15.25,14.92,15.14,10089500,152552856.0
2026-02-25,15.07,15.7,15.06,15.53,19159900,297744999.0
2026-02-26,15.51,15.86,15.37,15.81,15590420,244500609.4
2026-02-27,15.68,15.69,15.37,15.54,10772700,166729670.2
2026-03-02,15.0,15.43,14.9,15.03,11755400,177296228.0
2026-03-03,15.0,15.15,14.05,14.07,12321580,179025735.4
2026-03-04,13.75,14.25,13.7,14.01,6884500,96510474.0
2026-03-05,14.2,14.58,14.2,14.38,7425480,106707788.6
2026-03-06,14.3,14.87,14.16,14.69,8475960,123694099.0
2026-03-09,14.68,14.72,13.96,14.28,8725220,123462736.2
2026-03-10,14.45,15.0,14.37,14.98,10780360,159794903.8
2026-03-11,15.0,15.25,14.8,14.82,8185600,122762082.0
2026-03-12,14.71,14.89,14.28,14.36,7726200,111980356.0
2026-03-13,14.24,14.43,14.1,14.11,6088560,86756973.0
2026-03-16,14.03,14.86,13.93,14.86,10863220,157489015.6
2026-03-17,14.86,14.86,13.99,14.02,10713100,153067951.0
2026-03-18,14.03,14.57,14.03,14.52,9663760,138901253.0
2026-03-19,14.36,14.36,13.88,13.95,9002500,126655495.0
2026-03-20,14.05,14.2,13.45,13.48,8058020,111188549.4
2026-03-23,13.15,13.28,12.4,12.56,9149340,117584328.8
2026-03-24,12.89,12.99,12.5,12.99,8055000,102727374.0
2026-03-25,12.99,13.41,12.98,13.35,6720600,89268553.2
2026-03-26,13.27,13.45,12.98,13.03,5562100,73241364.0
2026-03-27,12.8,13.22,12.76,13.21,4297300,56062003.0
2026-03-30,13.0,13.39,12.93,13.35,4170240,55031146.0
2026-03-31,13.36,13.48,13.08,13.13,3384200,44877964.0
2026-04-01,13.36,13.62,13.36,13.49,5692700,76778093.0
2026-04-02,13.36,13.54,13.05,13.15,4450900,59003605.0
