date,open,high,low,close,volume,amount
2025-08-01,7.19,7.28,7.14,7.27,5451301,39372662.24
2025-08-04,7.23,7.31,7.16,7.31,4896600,35507631.0
2025-08-05,7.32,7.48,7.27,7.4,6291200,46377350.99
2025-08-06,7.36,7.48,7.33,7.38,5501100,40650684.0
2025-08-07,7.4,7.4,7.3,7.32,4367400,32080550.0
2025-08-08,7.33,7.35,7.28,7.32,3962100,28963239.0
2025-08-11,7.35,7.44,7.29,7.42,4287100,31678074.0
2025-08-12,7.44,7.45,7.34,7.36,3596200,26522183.0
2025-08-13,7.36,7.4,7.29,7.29,3597000,26335758.0
2025-08-14,7.29,7.32,7.05,7.07,6316400,45326159.0
2025-08-15,7.05,7.12,7.03,7.08,5629600,39858672.0
2025-08-18,7.11,7.3,7.1,7.16,7029901,50751953.14
2025-08-19,7.16,7.39,7.06,7.31,6880900,49836198.0
2025-08-20,7.29,7.36,7.22,7.33,5199201,37834800.25
2025-08-21,7.31,7.34,7.21,7.3,4993714,36401295.62
2025-08-22,7.3,7.35,7.19,7.27,6091284,44144304.48
2025-08-25,7.3,7.35,7.2,7.28,6792952,49321644.96
2025-08-26,7.26,7.39,7.2,7.37,6201031,45547329.67
2025-08-27,7.39,7.42,7.11,7.12,6727568,48930544.55
2025-08-28,7.16,7.27,6.85,7.12,7905957,55882423.03
2025-08-29,7.12,7.14,6.96,7.01,5778229,40609036.26
2025-09-01,7.09,7.35,7.08,7.22,11705424,84515353.32
2025-09-02,7.15,7.27,7.0,7.1,6608900,46923089.0
2025-09-03,7.11,7.13,6.9,6.91,6525800,45571726.72
2025-09-04,6.93,7.09,6.88,7.04,7173800,50330326.0
2025-09-05,7.07,7.24,6.87,7.17,6791500,48129181.0
2025-09-08,7.15,7.32,7.15,7.29,6013653,43699717.83
2025-09-09,7.27,7.43,7.26,7.4,8580882,63197838.49
2025-09-10,7.41,7.53,7.34,7.45,7141179,53211614.28
2025-09-11,7.46,7.54,7.28,7.51,7988105,59326117.6
2025-09-12,7.59,7.68,7.41,7.45,7124799,53421948.58
2025-09-15,7.48,7.49,7.28,7.35,5859000,43004382.0
2025-09-16,7.34,7.38,7.24,7.32,4890700,35733623.0
2025-09-17,7.29,7.34,7.22,7.28,4575700,33176296.0
2025-09-18,7.29,7.29,7.04,7.09,6821299,48906290.78
2025-09-19,7.1,7.14,6.93,7.02,5226200,36609335.0
2025-09-22,6.99,7.02,6.8,6.94,3916583,27096699.3
2025-09-23,6.9,6.94,6.58,6.71,8302900,55580947.0
