date,open,high,low,close,volume,amount
2025-08-01,3.88,3.95,3.86,3.93,13289468,52052178.57
2025-08-04,3.92,3.99,3.86,3.98,12684200,50135247.0
2025-08-05,4.0,4.08,3.98,4.07,16368060,66126296.05
2025-08-06,4.07,4.48,4.04,4.48,52865989,227583797.57
2025-08-07,4.37,4.4,4.27,4.38,59172499,257294075.66
2025-08-08,4.38,4.5,4.33,4.44,41845024,184597778.64
2025-08-11,4.43,4.59,4.36,4.52,41062301,185214862.51
2025-08-12,4.56,4.58,4.35,4.39,29740146,131428762.02
2025-08-13,4.39,4.45,4.36,4.38,21826604,95916491.48
2025-08-14,4.44,4.45,4.23,4.25,19461578,83567679.72
2025-08-15,4.25,4.31,4.21,4.24,17859700,75910662.0
2025-08-18,4.27,4.28,4.18,4.25,17261601,73276712.27
2025-08-19,4.29,4.35,4.21,4.34,21687910,93451513.4
2025-08-20,4.33,4.33,4.26,4.3,14751900,63311363.0
2025-08-21,4.33,4.36,4.25,4.28,15490000,66547666.0
2025-08-22,4.28,4.29,4.1,4.18,32617700,136011389.0
2025-08-25,4.2,4.24,4.12,4.16,20292700,84724433.0
2025-08-26,4.19,4.25,4.13,4.22,16996570,71582532.7
2025-08-27,4.22,4.24,4.01,4.02,22531101,92978077.14
2025-08-28,4.02,4.13,3.77,3.94,26322302,103701485.73
2025-08-29,3.95,3.98,3.87,3.88,16519300,64380580.0
2025-09-01,3.91,4.02,3.9,3.97,18581800,73783078.0
2025-09-02,4.01,4.11,3.91,4.06,26470179,106476374.95
2025-09-03,4.06,4.06,3.87,3.9,16323900,64726423.0
2025-09-04,3.95,4.08,3.92,3.99,22557810,90547403.1
2025-09-05,4.03,4.08,3.97,4.08,18827388,75900002.94
2025-09-08,4.1,4.1,4.0,4.09,16776000,68124686.0
2025-09-09,4.09,4.17,4.06,4.09,14400467,59085488.37
2025-09-10,4.08,4.48,4.04,4.33,39663128,166975746.98
2025-09-11,4.29,4.29,4.13,4.18,41817898,174457781.83
2025-09-12,4.2,4.25,4.13,4.14,23160933,96509825.61
2025-09-15,4.17,4.17,4.08,4.12,14702600,60499558.0
2025-09-16,4.12,4.27,4.1,4.25,27306402,114197221.38
2025-09-17,4.25,4.3,4.16,4.25,24136501,102343696.28
2025-09-18,4.25,4.35,4.19,4.35,30608901,130975610.24
2025-09-19,4.38,4.77,4.31,4.31,67706950,303352666.5
2025-09-22,4.32,4.41,4.2,4.35,38908651,167296675.12
2025-09-23,4.35,4.35,4.05,4.21,29928300,124925216.0
2025-09-24,4.21,4.34,4.17,4.24,20270633,86032189.92
2025-09-25,4.29,4.66,4.27,4.66,40254858,183931649.07
2025-09-26,4.6,4.62,4.41,4.44,65367081,293777567.41
2025-09-29,4.49,4.88,4.35,4.56,64933258,297803290.89
2025-09-30,4.6,4.62,4.42,4.43,39568436,177348750.43
2025-10-09,4.6,4.72,4.49,4.52,34956401,159446390.51
2025-10-10,4.51,4.59,4.44,4.56,29377166,133292103.02
2025-10-13,4.36,4.95,4.31,4.8,50448105,238068208.48
2025-10-14,4.91,5.28,4.9,5.28,33184344,170305562.14
2025-10-15,5.13,5.15,4.93,5.03,57338890,287487492.57
2025-10-16,5.04,5.2,4.98,5.0,49385238,250291156.89
2025-10-17,5.1,5.14,4.74,4.79,39201300,192041862.97
2025-10-20,4.91,4.94,4.74,4.79,29357543,142116601.7
2025-10-21,4.77,4.88,4.68,4.85,23789720,114260089.56
2025-10-22,4.86,4.97,4.77,4.93,21693800,106254573.0
