date,open,high,low,close,volume,amount
2025-08-01,6.4,6.48,6.36,6.41,10459316,67156462.42
2025-08-04,6.37,6.45,6.32,6.44,9065861,57966909.02
2025-08-05,6.44,6.49,6.43,6.49,10394539,67253538.51
2025-08-06,6.49,6.54,6.45,6.5,9974694,64716854.2
2025-08-07,6.52,6.53,6.43,6.46,9632275,62271190.78
2025-08-08,6.45,6.52,6.43,6.45,8560033,55332877.35
2025-08-11,6.46,6.56,6.44,6.54,12038066,78484723.64
2025-08-12,6.55,6.55,6.45,6.48,7956910,51641224.9
2025-08-13,6.48,6.49,6.41,6.45,9476932,61042624.22
2025-08-14,6.47,6.52,6.29,6.3,14398696,92074563.17
2025-08-15,6.29,6.43,6.28,6.39,9703555,61908496.8
2025-08-18,6.44,6.5,6.4,6.46,11590958,74928019.73
2025-08-19,6.46,6.53,6.43,6.52,13415744,87204099.21
2025-08-20,6.53,6.61,6.5,6.6,13049842,85551270.91
2025-08-21,6.6,6.63,6.55,6.59,11809155,77802530.17
2025-08-22,6.6,6.61,6.49,6.54,10096723,65912563.85
2025-08-25,6.55,6.58,6.49,6.53,14443420,94319161.58
2025-08-26,6.53,6.63,6.48,6.59,12593861,82779750.35
2025-08-27,6.54,6.58,6.37,6.38,16468571,106782948.41
2025-08-28,6.37,6.44,6.09,6.29,15253189,95635303.51
2025-08-29,6.26,6.32,6.23,6.25,8935587,56052883.74
2025-09-01,6.25,6.37,6.22,6.34,8117959,51278484.5
2025-09-02,6.34,6.36,6.2,6.25,10277726,64391327.29
2025-09-03,6.26,6.29,6.08,6.13,8531653,52650218.59
2025-09-04,6.12,6.25,6.11,6.18,7718918,47795920.69
2025-09-05,6.19,6.43,6.17,6.42,13527342,85866625.33
2025-09-08,6.43,6.51,6.35,6.5,11792787,76245046.08
2025-09-09,6.55,6.55,6.43,6.47,10914253,70867181.04
2025-09-10,6.49,6.5,6.37,6.44,7835678,50292110.84
2025-09-11,6.36,6.41,6.2,6.33,13600155,85577026.81
2025-09-12,6.34,6.37,6.29,6.33,8316719,52622633.95
2025-09-15,6.34,6.35,6.24,6.27,6855467,43009369.44
2025-09-16,6.27,6.32,6.22,6.31,6880650,43157906.24
2025-09-17,6.32,6.32,6.22,6.24,7083981,44407343.63
2025-09-18,6.22,6.26,6.09,6.13,11514340,71085044.48
2025-09-19,6.16,6.17,6.06,6.11,7318345,44675094.34
2025-09-22,6.12,6.13,5.99,6.04,6750699,40699659.53
2025-09-23,6.03,6.03,5.76,5.94,9416991,55392829.74
2025-09-24,5.94,6.03,5.9,6.03,5028560,30167959.46
2025-09-25,6.03,6.08,5.95,5.95,4754964,28530896.58
2025-09-26,5.95,6.01,5.9,5.96,5501784,32812894.68
2025-09-29,5.94,6.07,5.88,6.07,6546911,39328066.36
2025-09-30,6.07,6.1,6.04,6.07,4904939,29777392.03
2025-10-09,6.08,6.16,6.06,6.15,6098692,37304945.03
2025-10-10,6.12,6.16,6.09,6.12,5276499,32320348.76
2025-10-13,5.95,6.14,5.87,6.12,6125448,36949182.41
2025-10-14,6.14,6.2,6.05,6.09,6336234,38760409.69
2025-10-15,6.08,6.19,6.07,6.19,6679306,41108556.64
2025-10-16,6.19,6.19,6.06,6.07,6307179,38551283.2
2025-10-17,6.07,6.13,6.02,6.03,5629640,34119652.68
2025-10-20,6.05,6.33,6.04,6.23,17131034,106590038.65
2025-10-21,6.18,6.21,6.12,6.2,11541403,71132581.22
2025-10-22,6.2,6.22,6.13,6.14,7108918,43849184.72
2025-10-23,6.14,6.21,6.1,6.2,5795342,35686651.06
2025-10-24,6.19,6.23,6.13,6.16,6237777,38502960.52
2025-10-27,6.16,6.21,6.14,6.16,5286207,32647311.41
2025-10-28,6.18,6.25,6.15,6.21,6881732,42769271.42
2025-10-29,6.21,6.23,6.09,6.16,5541947,34049007.09
2025-10-30,6.15,6.21,6.12,6.15,6553140,40412293.05
2025-10-31,6.1,6.23,6.08,6.18,11350115,69660246.38
2025-11-03,6.15,6.24,6.12,6.22,8837742,54666702.26
2025-11-04,6.22,6.29,6.2,6.25,9142893,57116112.81
2025-11-05,6.21,6.28,6.19,6.25,10930192,68373028.95
2025-11-06,6.25,6.32,6.24,6.29,9476512,59501307.2
2025-11-07,6.3,6.63,6.29,6.51,35990787,234486421.98
2025-11-10,6.5,6.68,6.48,6.6,29867045,196529939.19
2025-11-11,6.59,6.67,6.5,6.63,18905319,124950881.61
2025-11-12,6.62,6.64,6.5,6.53,14566757,95425071.95
2025-11-13,6.54,6.9,6.54,6.83,37699088,256553711.49
2025-11-14,6.83,6.93,6.7,6.71,26193791,177888514.39
2025-11-17,6.75,7.05,6.58,6.98,43231839,296620866.38
2025-11-18,6.88,7.12,6.76,6.89,30517715,210438325.06
2025-11-19,6.81,7.42,6.63,7.2,71040043,501995220.84
2025-11-20,7.1,7.4,6.9,6.96,52532590,373468582.33
2025-11-21,6.96,6.96,6.42,6.42,43594773,287663258.64
2025-11-24,6.55,6.58,6.31,6.34,22526266,143888748.47
2025-11-25,6.45,6.94,6.39,6.71,32639860,218386413.24
2025-11-26,6.72,6.77,6.5,6.57,19003146,125451371.79
2025-11-27,6.53,7.23,6.45,7.23,37087781,259355764.65
2025-11-28,7.19,7.44,6.94,6.98,70097484,498741985.55
2025-12-01,6.97,7.17,6.91,7.09,53543988,376512607.76
2025-12-02,7.01,7.05,6.82,6.9,31593883,219123008.03
2025-12-03,6.93,7.39,6.85,7.01,42894426,302060337.33
2025-12-04,6.99,7.02,6.7,6.7,28334598,192634546.03
2025-12-05,6.66,7.13,6.6,6.87,28505305,195003302.5
2025-12-08,6.92,6.96,6.78,6.88,20358430,139665692.3
2025-12-09,6.82,6.84,6.68,6.73,17794542,119933597.3
2025-12-10,6.71,6.71,6.48,6.53,19284276,126504056.72
2025-12-11,6.51,6.53,6.21,6.24,20521960,129598295.56
2025-12-12,6.23,6.26,6.06,6.08,16446184,101086662.4
2025-12-15,6.04,6.13,5.98,6.08,10928879,66350638.87
2025-12-16,6.05,6.07,5.86,5.88,13259920,78507508.6
2025-12-17,5.87,6.0,5.8,5.98,15017680,88818705.72
2025-12-18,6.05,6.13,6.0,6.01,12446752,75200271.0
2025-12-19,6.0,6.13,6.0,6.1,9771549,59350958.91
2025-12-22,6.15,6.15,6.04,6.07,9186300,55839666.68
2025-12-23,6.07,6.13,6.03,6.11,9695562,58969875.84
2025-12-24,6.12,6.21,6.06,6.19,10859024,66869288.48
2025-12-25,6.22,6.44,6.15,6.37,16740454,105696046.16
2025-12-26,6.41,6.47,6.31,6.39,15030011,95933962.26
2025-12-29,6.38,6.46,6.31,6.42,12236442,78217445.18
2025-12-30,6.39,6.4,6.27,6.28,11565654,73269021.54
2025-12-31,6.28,6.31,6.16,6.2,9727064,60428860.82
2026-01-05,6.23,6.3,6.15,6.22,9023470,56223719.26
