date,open,high,low,close,volume,amount
2025-08-01,4.93,4.97,4.91,4.97,6448447,31878343.06
2025-08-04,4.98,4.99,4.93,4.98,4823301,23954219.95
2025-08-05,4.98,5.02,4.98,5.01,5830909,29130469.57
2025-08-06,4.99,5.02,4.96,4.99,6093410,30349083.8
2025-08-07,5.01,5.02,4.97,4.99,5758700,28748227.0
2025-08-08,4.99,5.0,4.96,5.0,5600643,27918392.57
2025-08-11,5.01,5.03,4.97,5.02,6572176,32856947.49
2025-08-12,5.02,5.07,5.01,5.04,7185328,36206527.12
2025-08-13,5.05,5.05,4.97,4.99,7747657,38702077.43
2025-08-14,5.0,5.01,4.91,4.92,7246335,35935806.2
2025-08-15,4.91,4.95,4.9,4.93,7521820,37040517.0
2025-08-18,4.94,4.98,4.91,4.92,9981651,49286857.92
2025-08-19,4.92,4.95,4.9,4.94,7848111,38632512.03
2025-08-20,4.94,4.96,4.91,4.95,7251461,35819918.34
2025-08-21,4.98,5.01,4.95,4.98,9043311,45049299.28
2025-08-22,4.96,4.99,4.92,4.98,8020703,39731340.79
2025-08-25,4.99,5.02,4.96,5.0,8573808,42831139.74
2025-08-26,5.0,5.08,4.97,5.06,10395080,52418971.57
2025-08-27,5.09,5.12,4.96,4.98,13268987,66762244.14
2025-08-28,4.96,4.97,4.8,4.92,15833770,77631953.72
2025-08-29,4.93,4.98,4.89,4.9,8898261,43883180.54
2025-09-01,4.89,4.92,4.81,4.87,8410129,40922066.97
2025-09-02,4.87,4.88,4.82,4.86,7573577,36702865.45
2025-09-03,4.87,4.89,4.81,4.87,8372038,40463634.0
2025-09-04,4.87,4.88,4.78,4.85,8464886,40880647.92
2025-09-05,4.86,4.89,4.83,4.89,6219026,30243969.57
2025-09-08,4.9,4.92,4.86,4.92,4836661,23699751.7
2025-09-09,4.93,4.93,4.87,4.91,4994300,24460901.0
2025-09-10,4.91,4.92,4.88,4.91,4908524,24058838.02
2025-09-11,4.91,4.91,4.86,4.9,6176213,30111744.54
2025-09-12,4.9,4.95,4.88,4.89,8362002,41093710.67
2025-09-15,4.9,4.9,4.85,4.88,6432292,31312834.04
2025-09-16,4.88,4.95,4.86,4.95,7096347,34882152.74
2025-09-17,4.94,4.99,4.91,4.97,7194169,35688588.95
2025-09-18,4.97,4.97,4.85,4.87,9522800,46772796.0
2025-09-19,4.88,4.92,4.82,4.9,5841646,28414579.78
2025-09-22,4.89,4.92,4.84,4.87,4436588,21603765.68
2025-09-23,4.87,4.88,4.79,4.86,6967401,33620644.86
2025-09-24,4.87,4.93,4.84,4.9,5010802,24503715.8
2025-09-25,4.9,4.91,4.81,4.84,5002787,24216658.95
2025-09-26,4.82,4.85,4.8,4.82,3436122,16562023.92
2025-09-29,4.82,4.84,4.76,4.83,4408533,21175143.85
2025-09-30,4.84,4.85,4.8,4.83,4608500,22216993.0
2025-10-09,4.84,4.84,4.8,4.83,3615040,17425594.66
2025-10-10,4.81,4.91,4.81,4.91,6496059,31678156.36
2025-10-13,4.81,4.92,4.79,4.91,5833345,28316551.5
2025-10-14,4.92,5.0,4.9,4.99,10884965,54001840.45
2025-10-15,5.01,5.03,4.96,4.97,4797016,23899934.52
2025-10-16,4.99,5.03,4.96,5.0,7126547,35615429.07
2025-10-17,5.0,5.02,4.95,4.96,5877802,29333724.0
2025-10-20,4.98,5.02,4.93,5.02,5727102,28516980.92
2025-10-21,5.03,5.08,5.0,5.06,8045631,40597033.47
2025-10-22,5.06,5.13,5.06,5.09,8602971,43814561.39
2025-10-23,5.08,5.17,5.08,5.16,9222794,47374977.78
2025-10-24,5.32,5.32,5.09,5.12,14183247,73138983.67
2025-10-27,5.16,5.18,5.07,5.11,8625758,44112815.33
2025-10-28,5.1,5.44,5.1,5.33,21259223,112901851.29
2025-10-29,5.32,5.32,5.16,5.24,10237878,53623923.32
2025-10-30,5.29,5.3,5.18,5.2,6567601,34358812.25
2025-10-31,5.2,5.25,5.15,5.18,7418120,38499334.0
2025-11-03,5.19,5.32,5.19,5.29,8277121,43493352.47
2025-11-04,5.28,5.43,5.22,5.37,9133641,49050115.68
2025-11-05,5.37,5.91,5.32,5.91,34345463,199999238.83
2025-11-06,6.0,6.5,5.69,6.24,92464003,561024196.17
2025-11-07,6.01,6.09,5.78,5.83,57961970,340014626.56
2025-11-10,5.76,5.87,5.66,5.76,41544827,238617935.32
2025-11-11,5.76,5.88,5.7,5.77,40475317,234048542.92
2025-11-12,5.75,5.89,5.72,5.75,25473585,147286325.47
2025-11-13,5.66,5.78,5.6,5.72,21843196,124615987.35
2025-11-14,5.73,5.82,5.69,5.73,16488001,94752112.73
2025-11-17,5.68,5.82,5.68,5.75,16539052,94978520.03
2025-11-18,5.71,5.74,5.6,5.64,14947989,84225196.39
2025-11-19,5.65,5.65,5.49,5.55,17522670,97348127.91
2025-11-20,5.51,5.6,5.47,5.51,11073814,61269421.42
2025-11-21,5.48,5.5,5.24,5.25,19077914,101624493.72
2025-11-24,5.29,5.34,5.22,5.29,12239380,64606271.4
2025-11-25,5.31,5.37,5.27,5.34,7800218,41638234.84
2025-11-26,5.36,5.42,5.31,5.31,7421155,39772648.45
2025-11-27,5.31,5.34,5.28,5.29,6457700,34275722.0
2025-11-28,5.29,5.34,5.25,5.33,6666951,35345960.12
2025-12-01,5.34,5.45,5.31,5.41,15932420,85769580.89
2025-12-02,5.38,5.48,5.35,5.42,11885689,64261368.43
2025-12-03,5.45,5.46,5.36,5.4,9101679,49118855.29
2025-12-04,5.43,5.43,5.3,5.31,7384719,39441494.47
2025-12-05,5.3,5.44,5.28,5.38,9462410,50781421.31
2025-12-08,5.35,5.38,5.31,5.32,8442200,45007027.0
2025-12-09,5.3,5.32,5.23,5.27,6632479,34968519.54
2025-12-10,5.23,5.3,5.23,5.28,5731116,30207211.16
2025-12-11,5.25,5.28,5.18,5.19,7167032,37395560.43
2025-12-12,5.17,5.21,5.1,5.1,9332900,48085135.0
2025-12-15,5.08,5.16,5.07,5.14,6799170,34895000.07
2025-12-16,5.15,5.17,5.03,5.03,8635900,43756398.0
2025-12-17,5.02,5.14,5.0,5.12,9069548,45975685.96
2025-12-18,5.12,5.16,5.09,5.11,4446500,22792450.0
2025-12-19,5.12,5.18,5.1,5.15,5686643,29302179.99
2025-12-22,5.21,5.29,5.18,5.22,7597000,39660160.0
2025-12-23,5.22,5.33,5.17,5.18,8923418,46607286.78
2025-12-24,5.19,5.24,5.17,5.2,5878901,30581680.18
2025-12-25,5.22,5.23,5.15,5.18,5473501,28423917.19
2025-12-26,5.19,5.21,5.16,5.18,6144300,31867366.0
2025-12-29,5.17,5.18,5.08,5.1,6408600,32906056.0
2025-12-30,5.15,5.15,5.03,5.05,7212200,36509853.0
2025-12-31,5.08,5.08,5.0,5.02,7472186,37576506.47
2026-01-05,5.05,5.07,5.01,5.06,6594500,33295189.0
2026-01-06,5.06,5.1,5.02,5.05,12015106,60858315.5
2026-01-07,5.05,5.09,5.01,5.02,10182750,51223085.28
2026-01-08,5.02,5.02,4.96,4.96,10880972,54155267.56
2026-01-09,4.97,5.01,4.96,5.01,7684483,38339881.94
2026-01-12,5.04,5.07,5.01,5.07,9644038,48589119.02
2026-01-13,5.05,5.09,5.03,5.03,10472600,53023559.0
2026-01-14,5.03,5.09,4.99,5.05,10669937,53846231.33
2026-01-15,5.05,5.09,5.02,5.08,10635695,53834868.5
2026-01-16,5.1,5.16,5.06,5.13,15477740,79068713.0
2026-01-19,5.14,5.16,5.09,5.16,11485154,58885538.36
2026-01-20,5.18,5.3,5.16,5.29,19130623,100345293.61
2026-01-21,5.26,5.28,5.21,5.25,8449843,44269816.46
2026-01-22,5.25,5.33,5.22,5.31,9352943,49359079.9
2026-01-23,5.31,5.32,5.25,5.3,8932013,47176733.54
2026-01-26,5.29,5.34,5.24,5.33,9277779,49195809.08
2026-01-27,5.32,5.34,5.21,5.28,7623599,40195052.72
2026-01-28,5.27,5.41,5.26,5.38,9891039,53049015.16
2026-01-29,5.37,5.38,5.28,5.33,9151390,48662951.9
2026-01-30,5.31,5.38,5.28,5.33,9128291,48711519.06
2026-02-02,5.34,5.37,5.26,5.26,8919936,47434203.12
2026-02-03,5.31,5.33,5.25,5.28,8072900,42647237.0
2026-02-04,5.28,5.66,5.28,5.44,25917117,141993711.16
2026-02-05,5.48,5.51,5.36,5.38,16564210,89861739.64
2026-02-06,5.36,5.37,5.26,5.34,12839301,68360656.33
2026-02-09,5.34,5.4,5.32,5.39,11739624,62944391.08
2026-02-10,5.4,5.4,5.31,5.32,6823765,36482886.75
2026-02-11,5.32,5.35,5.26,5.32,8109536,43040890.81
2026-02-12,5.33,5.33,5.25,5.25,7978700,42052716.0
2026-02-13,5.23,5.27,5.17,5.18,8096501,42280759.18
2026-02-24,5.21,5.32,5.21,5.31,7527931,39705447.67
2026-02-25,5.3,5.37,5.28,5.31,6517530,34730459.2
2026-02-26,5.3,5.35,5.27,5.29,4598710,24361194.9
2026-02-27,5.3,5.45,5.28,5.39,7853600,42153380.0
2026-03-02,5.38,5.52,5.33,5.47,14391160,78232073.18
2026-03-03,5.5,5.58,5.42,5.43,17304629,95034173.08
2026-03-04,5.38,5.47,5.33,5.45,11825799,64077526.03
2026-03-05,5.46,5.48,5.39,5.45,11424101,62060332.45
2026-03-06,5.44,5.58,5.41,5.56,10618490,58562857.55
2026-03-09,5.56,5.62,5.51,5.53,11305588,62779726.28
2026-03-10,5.54,5.56,5.47,5.55,6600581,36435735.5
2026-03-11,5.56,5.58,5.43,5.54,6365491,34982120.5
2026-03-12,5.54,5.63,5.53,5.58,7763811,43388089.38
2026-03-13,5.58,5.62,5.55,5.58,5952913,33248824.96
2026-03-16,5.6,5.64,5.47,5.5,7383681,40764307.31
2026-03-17,5.52,5.56,5.47,5.49,6717038,37016230.21
2026-03-18,5.51,5.51,5.39,5.47,5786392,31480481.88
2026-03-19,5.46,5.48,5.36,5.39,5430792,29426953.16
2026-03-20,5.38,5.46,5.3,5.34,6083253,32713704.8
2026-03-23,5.3,5.34,4.96,5.01,16186700,82623180.0
2026-03-24,5.12,5.22,5.05,5.21,11111230,57093488.04
2026-03-25,5.22,5.38,5.17,5.38,9392412,49885006.05
2026-03-26,5.38,5.44,5.34,5.34,6716221,36136328.59
2026-03-27,5.34,5.38,5.27,5.3,8866113,47178701.61
2026-03-30,5.28,5.33,5.18,5.3,5226200,27464481.11
2026-03-31,5.26,5.35,5.19,5.22,6458989,33970324.81
2026-04-01,5.25,5.3,5.19,5.21,4816952,25199723.04
2026-04-02,5.2,5.24,5.16,5.17,4969600,25805502.0
